Timestamp,Temperature_C,Humidity_Percent,IT_Load_kW,Total_Power_kW,Cooling_Power_kW,PUE
2026-10-02 07:00:00,29.28,41.46,194.6,252.08,49.2,1.295
2026-10-02 08:00:00,25.53,35.36,124.18,176.87,39.53,1.424
2026-10-02 09:00:00,22.02,42.24,138.68,183.92,34.26,1.326
2026-10-02 10:00:00,19.67,64.28,235.97,279.83,34.93,1.186
2026-10-02 11:00:00,27.53,59.05,129.39,179.49,40.37,1.387
2026-10-02 12:00:00,25.44,63.79,159.9,209.81,36.37,1.312
2026-10-02 13:00:00,24.4,49.64,231.32,283.98,44.25,1.228
2026-10-02 14:00:00,28.73,38.29,200.31,262.03,48.02,1.308
2026-10-02 15:00:00,27.46,51.44,90.57,129.16,32.7,1.426
2026-10-02 16:00:00,19.82,48.63,105.04,141.62,23.81,1.348
2026-10-02 17:00:00,21.74,60.33,81.33,121.36,26.55,1.492
2026-10-02 18:00:00,20.98,37.94,187.26,227.93,33.85,1.217
2026-10-02 19:00:00,26.93,49.65,156.1,203.87,38.46,1.306
2026-10-02 20:00:00,18.4,39.5,102.83,134.09,24.61,1.304
2026-10-02 21:00:00,24.84,44.74,242.85,300.1,45.19,1.236
2026-10-02 22:00:00,27.15,57.12,170.04,222.33,41.94,1.308
2026-10-02 23:00:00,28.52,49.28,121.12,171.44,38.96,1.415
2026-10-03 00:00:00,22.1,46.28,165.1,208.53,36.46,1.263
2026-10-03 01:00:00,27.86,46.83,195.54,251.39,48.74,1.286
2026-10-03 02:00:00,19.33,48.78,92.96,121.84,23.46,1.311
2026-10-03 03:00:00,28.16,58.55,126.7,174.07,39.15,1.374
2026-10-03 04:00:00,19.53,61.76,217.18,263.43,35.65,1.213
2026-10-03 05:00:00,22.77,63.66,158.14,205.81,34.09,1.301
2026-10-03 06:00:00,27.57,58.61,172.92,227.49,42.91,1.316
2026-10-03 07:00:00,19.8,44.46,153.58,194.4,31.46,1.266
2026-10-03 08:00:00,20.75,55.64,87.46,124.3,22.3,1.421
2026-10-03 09:00:00,26.67,48.13,108.18,159.66,39.29,1.476
2026-10-03 10:00:00,26.64,42.64,155.74,210.61,40.57,1.352
2026-10-03 11:00:00,25.69,60.23,115.56,160.8,34.96,1.391
2026-10-03 12:00:00,26.33,36.15,88.5,130.48,34.39,1.474
2026-10-03 13:00:00,24.51,62.05,223.42,271.52,42.57,1.215
2026-10-03 14:00:00,21.02,48.84,246.8,294.88,35.81,1.195
2026-10-03 15:00:00,22.15,54.12,214.83,262.45,41.4,1.222
2026-10-03 16:00:00,20.18,54.78,225.14,269.53,36.36,1.197
2026-10-03 17:00:00,28.9,61.85,121.14,173.39,41.93,1.431
2026-10-03 18:00:00,25.0,54.1,243.31,300.82,46.87,1.236
2026-10-03 19:00:00,22.81,53.42,113.48,153.73,29.25,1.355
2026-10-03 20:00:00,23.54,37.0,241.74,292.01,43.6,1.208
2026-10-03 21:00:00,29.37,50.55,249.12,309.36,51.45,1.242
2026-10-03 22:00:00,19.84,39.51,200.99,247.7,35.53,1.232
2026-10-03 23:00:00,25.03,57.12,246.79,302.53,41.04,1.226
2026-10-04 00:00:00,24.07,50.37,176.82,227.15,38.05,1.285
2026-10-04 01:00:00,25.34,55.41,124.12,173.08,34.73,1.394
2026-10-04 02:00:00,18.22,36.25,154.29,195.45,28.53,1.267
2026-10-04 03:00:00,28.47,37.54,180.91,237.93,46.11,1.315
2026-10-04 04:00:00,29.19,56.49,92.42,137.1,37.76,1.483
2026-10-04 05:00:00,24.78,37.16,185.8,236.08,38.61,1.271
2026-10-04 06:00:00,26.36,37.14,246.8,305.1,47.06,1.236
2026-10-04 07:00:00,29.07,35.36,112.32,162.14,38.8,1.444
2026-10-04 08:00:00,26.49,63.7,214.74,271.23,46.59,1.263
2026-10-04 09:00:00,19.83,57.13,234.34,280.38,35.75,1.196
2026-10-04 10:00:00,24.92,45.6,240.43,287.57,38.79,1.196
2026-10-04 11:00:00,25.28,43.9,243.22,298.05,44.63,1.225
2026-10-04 12:00:00,23.09,45.49,168.65,209.67,34.05,1.243
2026-10-04 13:00:00,26.84,58.24,246.14,303.88,44.68,1.235
2026-10-04 14:00:00,29.21,54.84,208.74,261.64,46.04,1.253
2026-10-04 15:00:00,29.11,40.56,107.48,153.81,40.48,1.431
2026-10-04 16:00:00,23.41,40.22,161.07,209.09,38.66,1.298
2026-10-04 17:00:00,19.36,37.95,202.12,247.53,33.83,1.225
2026-10-04 18:00:00,29.82,54.81,122.05,172.7,41.28,1.415
2026-10-04 19:00:00,28.07,57.93,188.9,242.8,46.12,1.285
2026-10-04 20:00:00,19.5,42.95,193.32,235.7,31.79,1.219
2026-10-04 21:00:00,29.05,35.63,107.66,154.93,38.8,1.439
2026-10-04 22:00:00,28.44,37.47,176.06,232.83,42.43,1.322
2026-10-04 23:00:00,24.23,64.04,211.18,263.13,37.73,1.246
2026-10-05 00:00:00,25.1,43.86,164.81,212.88,38.05,1.292
2026-10-05 01:00:00,22.79,58.08,82.06,119.4,29.06,1.455
2026-10-05 02:00:00,18.66,53.74,81.54,116.22,22.32,1.425
2026-10-05 03:00:00,22.02,46.46,140.69,177.52,31.46,1.262
2026-10-05 04:00:00,27.63,41.17,237.45,293.76,46.56,1.237
2026-10-05 05:00:00,18.06,38.64,118.88,153.05,25.81,1.287
2026-10-05 06:00:00,22.0,53.45,187.84,235.44,33.4,1.253
2026-10-05 07:00:00,22.78,58.24,117.75,156.01,33.14,1.325
2026-10-05 08:00:00,24.45,54.32,134.68,178.66,33.44,1.326
2026-10-05 09:00:00,29.04,50.91,224.17,284.56,47.99,1.269
2026-10-05 10:00:00,22.16,36.26,203.91,248.37,34.61,1.218
2026-10-05 11:00:00,22.16,64.05,96.22,130.01,27.94,1.351
2026-10-05 12:00:00,26.85,58.96,152.88,210.06,42.46,1.374
2026-10-05 13:00:00,23.43,43.78,84.96,126.11,30.97,1.484
2026-10-05 14:00:00,20.7,64.4,161.75,206.83,33.94,1.279
2026-10-05 15:00:00,23.43,53.06,192.61,239.58,39.6,1.244
2026-10-05 16:00:00,19.69,52.47,100.15,133.32,23.34,1.331
2026-10-05 17:00:00,20.12,57.44,129.11,166.24,27.84,1.288
2026-10-05 18:00:00,23.98,59.35,147.63,187.6,34.22,1.271
2026-10-05 19:00:00,23.03,54.69,236.32,286.49,44.11,1.212
2026-10-05 20:00:00,28.98,38.84,248.85,311.21,48.98,1.251
2026-10-05 21:00:00,22.35,45.15,87.63,125.35,30.32,1.43
2026-10-05 22:00:00,24.97,62.84,209.37,260.31,43.99,1.243
2026-10-05 23:00:00,25.59,41.74,143.19,194.74,41.5,1.36
2026-10-06 00:00:00,18.16,46.17,146.72,185.56,26.15,1.265
2026-10-06 01:00:00,25.96,47.96,208.23,258.87,45.03,1.243
2026-10-06 02:00:00,20.14,48.18,236.13,288.56,41.66,1.222
2026-10-06 03:00:00,29.53,53.39,241.66,298.25,50.4,1.234
2026-10-06 04:00:00,19.78,63.29,178.11,212.33,28.85,1.192
2026-10-06 05:00:00,22.98,42.22,140.71,176.2,29.96,1.252
2026-10-06 06:00:00,19.02,38.65,213.88,262.3,35.07,1.226
2026-10-06 07:00:00,29.96,40.92,122.67,167.84,38.99,1.368
2026-10-06 08:00:00,24.03,61.61,175.89,218.71,37.37,1.243
2026-10-06 09:00:00,25.14,54.37,140.96,188.21,37.87,1.335
2026-10-06 10:00:00,18.8,43.58,191.63,236.98,31.91,1.237
2026-10-06 11:00:00,27.0,59.48,120.87,167.51,39.02,1.386
2026-10-06 12:00:00,20.52,60.84,112.57,150.02,28.23,1.333
2026-10-06 13:00:00,28.78,60.4,236.1,294.11,52.61,1.246
2026-10-06 14:00:00,20.46,62.57,97.31,131.37,24.57,1.35
2026-10-06 15:00:00,20.29,42.57,166.01,207.15,30.36,1.248
2026-10-06 16:00:00,18.44,57.65,117.54,151.77,23.52,1.291
2026-10-06 17:00:00,23.66,48.82,86.62,127.03,32.09,1.467
2026-10-06 18:00:00,24.78,60.26,86.12,128.14,33.86,1.488
2026-10-06 19:00:00,18.79,56.85,109.79,141.72,25.87,1.291
2026-10-06 20:00:00,27.31,58.29,227.35,285.53,49.51,1.256
2026-10-06 21:00:00,23.44,54.68,128.02,165.06,31.04,1.289
2026-10-06 22:00:00,24.29,40.32,241.58,301.34,47.1,1.247
2026-10-06 23:00:00,23.29,51.35,178.88,233.83,40.29,1.307
2026-10-07 00:00:00,22.81,64.54,154.22,204.95,36.02,1.329
2026-10-07 01:00:00,24.72,63.12,178.62,235.19,42.93,1.317
2026-10-07 02:00:00,19.86,36.3,167.84,206.75,27.91,1.232
2026-10-07 03:00:00,20.18,39.94,208.99,254.95,33.95,1.22
2026-10-07 04:00:00,28.34,38.95,128.02,175.16,39.28,1.368
2026-10-07 05:00:00,29.35,56.78,140.02,196.0,44.67,1.4
2026-10-07 06:00:00,22.48,59.53,232.0,279.73,38.18,1.206
2026-10-07 07:00:00,21.25,41.41,240.9,291.38,40.66,1.21
2026-10-07 08:00:00,25.73,50.18,231.73,292.18,47.87,1.261
2026-10-07 09:00:00,22.9,60.22,151.31,194.98,35.85,1.289
2026-10-07 10:00:00,18.3,56.98,212.66,253.88,33.04,1.194
2026-10-07 11:00:00,19.87,51.27,160.98,203.94,28.71,1.267
2026-10-07 12:00:00,26.59,52.71,164.58,209.5,39.36,1.273
2026-10-07 13:00:00,25.91,50.25,114.8,163.2,38.54,1.422
2026-10-07 14:00:00,18.33,43.93,180.49,226.11,31.49,1.253
2026-10-07 15:00:00,20.66,51.95,111.64,150.6,27.85,1.349
2026-10-07 16:00:00,20.77,55.67,136.37,176.06,29.23,1.291
2026-10-07 17:00:00,26.06,61.2,225.36,273.92,41.07,1.216
2026-10-07 18:00:00,18.24,54.09,115.2,146.06,22.43,1.268
2026-10-07 19:00:00,19.25,57.83,92.1,133.68,28.06,1.452
2026-10-07 20:00:00,27.6,39.8,91.73,136.5,34.18,1.488
2026-10-07 21:00:00,20.14,48.85,239.93,287.87,37.79,1.2
2026-10-07 22:00:00,25.83,35.28,166.18,214.23,42.06,1.289
2026-10-07 23:00:00,20.86,42.4,149.6,183.51,28.75,1.227
2026-10-08 00:00:00,19.19,56.79,217.85,267.07,34.59,1.226
2026-10-08 01:00:00,20.92,64.75,222.09,269.88,39.02,1.215
2026-10-08 02:00:00,26.67,37.98,136.47,186.45,38.94,1.366
2026-10-08 03:00:00,28.27,47.04,197.92,255.68,51.97,1.292
2026-10-08 04:00:00,27.96,59.0,211.09,266.42,43.49,1.262
2026-10-08 05:00:00,22.77,41.12,191.29,245.19,39.57,1.282
2026-10-08 06:00:00,26.02,51.65,105.77,151.67,35.14,1.434
2026-10-08 07:00:00,20.46,56.99,228.9,273.71,38.55,1.196
2026-10-08 08:00:00,21.52,53.48,171.65,217.35,34.89,1.266
2026-10-08 09:00:00,28.76,40.64,128.02,180.59,39.91,1.411
2026-10-08 10:00:00,18.16,45.66,152.29,189.23,27.88,1.243
2026-10-08 11:00:00,19.03,58.51,86.39,119.92,19.73,1.388
2026-10-08 12:00:00,20.49,51.63,101.74,141.31,28.09,1.389
2026-10-08 13:00:00,18.32,35.16,210.14,257.02,32.89,1.223
2026-10-08 14:00:00,20.18,57.83,80.0,117.18,25.94,1.465
2026-10-08 15:00:00,25.0,36.06,150.82,196.81,39.68,1.305
2026-10-08 16:00:00,23.06,57.37,168.83,213.75,36.83,1.266
2026-10-08 17:00:00,28.71,41.07,89.29,134.81,38.51,1.51
2026-10-08 18:00:00,27.81,63.74,245.42,307.1,47.59,1.251
2026-10-08 19:00:00,22.1,46.04,118.44,160.25,29.2,1.353
2026-10-08 20:00:00,21.11,44.81,131.71,176.06,32.58,1.337
2026-10-08 21:00:00,22.56,39.47,131.67,174.92,35.24,1.328
2026-10-08 22:00:00,25.08,44.17,119.17,160.69,34.68,1.348
2026-10-08 23:00:00,21.22,61.3,80.25,119.15,26.34,1.485
2026-10-09 00:00:00,25.49,64.89,203.99,254.47,40.74,1.247
2026-10-09 01:00:00,22.91,46.05,244.36,295.89,44.26,1.211
2026-10-09 02:00:00,24.62,48.46,118.13,165.01,35.72,1.397
2026-10-09 03:00:00,23.23,56.66,192.72,240.27,42.15,1.247
2026-10-09 04:00:00,21.53,61.59,206.12,249.42,35.03,1.21
2026-10-09 05:00:00,29.38,52.79,224.23,283.17,49.25,1.263
2026-10-09 06:00:00,27.16,46.75,151.85,199.68,41.36,1.315
2026-10-09 07:00:00,19.68,47.38,131.5,175.68,29.33,1.336
2026-10-09 08:00:00,28.42,55.87,135.3,183.42,41.03,1.356
2026-10-09 09:00:00,23.85,35.1,201.15,245.57,38.12,1.221
2026-10-09 10:00:00,28.73,53.59,218.85,276.26,50.37,1.262
2026-10-09 11:00:00,27.6,45.66,110.87,163.27,39.71,1.473
2026-10-09 12:00:00,23.1,58.83,143.06,184.58,32.27,1.29
2026-10-09 13:00:00,18.27,37.79,233.33,280.77,36.78,1.203
2026-10-09 14:00:00,21.22,52.65,217.14,261.9,39.55,1.206
2026-10-09 15:00:00,24.5,49.43,247.43,297.58,44.81,1.203
2026-10-09 16:00:00,25.6,54.27,208.22,260.9,43.22,1.253
2026-10-09 17:00:00,21.09,36.95,146.84,192.51,32.5,1.311
2026-10-09 18:00:00,19.67,52.4,180.41,224.48,30.22,1.244
2026-10-09 19:00:00,28.02,51.84,192.37,243.72,45.48,1.267
2026-10-09 20:00:00,29.81,51.82,93.34,139.6,35.88,1.496
2026-10-09 21:00:00,24.31,53.1,172.56,226.72,40.02,1.314
2026-10-09 22:00:00,20.06,55.29,200.58,240.48,31.01,1.199
2026-10-09 23:00:00,21.27,59.15,108.44,153.32,31.58,1.414
2026-10-10 00:00:00,18.22,43.09,212.71,250.73,31.69,1.179
2026-10-10 01:00:00,28.97,59.75,179.24,238.97,45.37,1.333
2026-10-10 02:00:00,19.41,49.95,241.88,289.61,35.21,1.197
2026-10-10 03:00:00,24.92,37.31,87.21,133.4,31.78,1.53
2026-10-10 04:00:00,21.29,36.76,125.11,169.65,32.78,1.356
2026-10-10 05:00:00,24.65,45.03,182.26,225.48,34.58,1.237
2026-10-10 06:00:00,25.82,58.55,130.42,184.51,39.71,1.415
2026-10-10 07:00:00,27.96,56.23,201.45,255.94,46.73,1.27
2026-10-10 08:00:00,20.48,58.66,209.03,250.38,33.02,1.198
2026-10-10 09:00:00,18.13,50.52,97.43,130.28,20.84,1.337
2026-10-10 10:00:00,19.64,48.21,167.36,214.21,34.21,1.28
2026-10-10 11:00:00,28.8,39.42,166.51,223.44,42.63,1.342
2026-10-10 12:00:00,28.49,44.85,142.78,189.67,39.85,1.328
2026-10-10 13:00:00,25.17,48.02,238.6,298.69,47.12,1.252
2026-10-10 14:00:00,25.21,37.66,220.68,277.2,44.14,1.256
2026-10-10 15:00:00,25.98,41.62,198.53,245.14,40.98,1.235
2026-10-10 16:00:00,20.1,52.95,201.44,245.01,34.7,1.216
2026-10-10 17:00:00,28.97,57.07,158.49,208.41,42.09,1.315
2026-10-10 18:00:00,23.03,64.95,236.57,288.28,43.67,1.219
2026-10-10 19:00:00,22.6,62.99,198.08,252.78,39.87,1.276
2026-10-10 20:00:00,24.23,54.28,203.93,257.07,41.72,1.261
2026-10-10 21:00:00,18.56,47.64,226.49,273.35,34.69,1.207
2026-10-10 22:00:00,20.0,54.09,126.59,173.0,31.64,1.367
2026-10-10 23:00:00,26.86,58.57,217.2,271.63,45.66,1.251
2026-10-11 00:00:00,18.99,38.55,113.19,149.39,23.18,1.32
2026-10-11 01:00:00,25.24,47.3,138.71,185.91,37.85,1.34
2026-10-11 02:00:00,20.94,60.19,137.05,185.3,34.55,1.352
2026-10-11 03:00:00,22.67,46.51,246.35,292.84,39.69,1.189
2026-10-11 04:00:00,21.46,52.16,225.61,277.61,37.52,1.23
2026-10-11 05:00:00,22.27,52.63,199.2,244.56,38.17,1.228
2026-10-11 06:00:00,26.63,40.53,203.6,255.98,44.12,1.257
2026-10-11 07:00:00,21.57,45.87,175.55,220.54,32.43,1.256
2026-10-11 08:00:00,24.8,45.04,241.01,296.66,46.72,1.231
2026-10-11 09:00:00,23.71,35.79,164.36,216.8,41.36,1.319
2026-10-11 10:00:00,25.96,35.73,144.69,193.05,38.91,1.334
2026-10-11 11:00:00,29.24,59.95,107.72,158.81,38.67,1.474
2026-10-11 12:00:00,26.79,43.19,213.65,263.12,42.18,1.232
2026-10-11 13:00:00,20.58,50.54,204.86,246.21,35.77,1.202
2026-10-11 14:00:00,18.37,43.96,145.34,182.74,29.4,1.257
2026-10-11 15:00:00,21.15,63.22,84.28,121.44,27.41,1.441
2026-10-11 16:00:00,25.14,42.78,222.63,272.83,43.52,1.225
2026-10-11 17:00:00,18.62,47.89,81.94,111.79,21.3,1.364
2026-10-11 18:00:00,23.96,61.18,199.63,246.35,37.72,1.234
2026-10-11 19:00:00,25.16,60.26,244.94,297.53,47.01,1.215
2026-10-11 20:00:00,22.01,40.58,154.4,200.43,35.2,1.298
2026-10-11 21:00:00,27.25,59.08,119.95,169.17,35.38,1.41
2026-10-11 22:00:00,19.28,48.75,199.83,242.43,36.08,1.213
2026-10-11 23:00:00,18.9,49.49,218.91,264.9,35.01,1.21
2026-10-12 00:00:00,26.74,39.0,172.89,229.28,44.74,1.326
2026-10-12 01:00:00,23.95,37.42,244.4,294.38,40.79,1.205
2026-10-12 02:00:00,26.26,56.84,88.78,132.56,31.76,1.493
2026-10-12 03:00:00,23.22,49.89,165.82,210.72,35.79,1.271
2026-10-12 04:00:00,20.96,48.11,202.14,248.8,36.61,1.231
2026-10-12 05:00:00,27.83,56.89,226.65,283.19,51.47,1.249
2026-10-12 06:00:00,27.59,57.97,110.47,162.03,39.64,1.467
2026-10-12 07:00:00,26.34,39.77,216.0,271.91,44.3,1.259
2026-10-12 08:00:00,21.27,53.31,173.96,211.11,31.76,1.214
2026-10-12 09:00:00,25.08,39.06,147.41,195.97,39.88,1.329
2026-10-12 10:00:00,22.33,57.54,102.39,144.94,27.76,1.416
2026-10-12 11:00:00,19.1,54.71,227.1,274.38,38.07,1.208
2026-10-12 12:00:00,29.01,63.7,106.74,156.24,39.48,1.464
2026-10-12 13:00:00,19.64,37.07,132.66,178.02,31.26,1.342
2026-10-12 14:00:00,29.4,36.71,129.31,185.29,43.81,1.433
2026-10-12 15:00:00,23.35,43.47,228.14,279.97,41.01,1.227
